Age,Education,Nscore,Escore,Oscore,AScore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,VSA,country_Canada,country_New Zealand,country_Other,country_Republic of Ireland,country_UK,country_USA,country_Australia,gender_F,gender_M,eth_Black,eth_Mixed-Black/Asian,eth_Mixed-White/Asian,eth_Mixed-White/Black,eth_Other,eth_White,eth_Asian
1,6,-1.05308,0.85483,0.702175,0.477648,0.635594,0.629735,0.710933,1,2,0,2,2,2,2,1,0,2,0,0,2,0,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,8,-0.46725,0.412116,0.413998,0.660789,0.609443,0.33792,0.388117,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,8,-0.05188,0.289795,0.456995,0.477648,0.688508,0.428474,0.224398,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
2,5,0.22393,0.670141,0.577652,0.70933,0.49904,0.629735,0.710933,1,0,0,0,2,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.41667,0.622976,0.73099,0.660789,0.584415,0.33792,0.539559,1,0,0,0,2,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,1.60383,0.250544,0.647268,0.344801,0.280854,0.565343,0.825752,1,1,0,1,2,2,2,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
1,8,0.22393,0.742044,0.553046,0.266061,0.35358,0.565343,0.619957,1,2,0,2,2,2,2,2,0,2,0,0,2,0,2,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,9,-1.86962,0.696415,0.577652,0.609827,0.710993,0.428474,0.619957,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,8,-1.86962,0.393845,0.372052,0.43459,0.795157,0.215401,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,1.23461,0.796106,0.798385,0.477648,0.423875,0.705068,0.825752,1,0,0,1,2,2,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2,7,1.02119,0.525607,0.6246,0.56329,0.609443,0.215401,0.710933,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
3,4,1.8399,0.230828,0.73099,0.344801,0.537457,0.503573,0.388117,1,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,9,1.37297,0.393845,0.43569,0.286461,0.663677,0.629735,0,1,0,1,1,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,5,0.73545,0.670141,0.602341,0.344801,0.460156,0.629735,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,5,1.02119,0.646992,0.577652,0.266061,0.370263,0.629735,0.619957,1,1,0,2,2,2,2,1,0,1,1,0,1,0,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,2,-0.58016,0.572721,0.258003,0.477648,0.635594,0.215401,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
2,8,0.62967,0.500507,0.527023,0.609827,0.49904,0.215401,0.388117,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6,9,0.04257,0.549172,0.602341,0.477648,0.710993,0.428474,0.465658,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,7,0.41667,0.454133,0.577652,0.685619,0.479394,0.33792,0.132468,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,8,-0.58016,0.525607,0.392939,0.585213,0.609443,0.428474,0.465658,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3,7,-0.67825,0.454133,0.47869,0.477648,0.688508,0.428474,0.539559,1,0,0,0,2,1,1,1,1,1,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,7,0.04257,0.333217,0.553046,0.306185,0.49904,0.428474,0.308011,1,2,0,1,2,2,2,1,0,2,0,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,4,1.8399,0.16238,0.348943,0.43459,0,0.428474,0.224398,1,0,0,1,2,2,1,0,0,0,0,2,1,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,7,0.52135,0.622976,0.527023,0.518959,0.479394,0.428474,0.539559,0.5,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4,9,0.04257,0.525607,0.527023,0.390173,0.387201,0.629735,0.710933,1,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,-0.05188,0.311882,0.577652,0.660789,0.537457,0.629735,0.710933,1,1,0,1,2,2,2,1,1,1,0,0,1,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
3,5,-0.67825,0.572721,0.43569,0.585213,0.479394,0.428474,0.619957,1,0,2,0,2,2,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,5,2.28554,0.622976,0.647268,0.20002,0.242854,0.809491,1,1,0,0,2,2,1,0,2,0,1,2,0,0,1,2,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,6,-0.34799,0.525607,0.527023,0.477648,0.35358,0.705068,0.710933,1,0,0,0,2,2,2,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,7,-0.46725,0.476348,0.43569,0.635892,0.479394,0.705068,0.825752,1,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,9,0.52135,0.432804,0.413998,0.585213,0.635594,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-3.15735,0.572721,0.73099,0.660789,0.335773,0.629735,0.710933,1,0,0,0,2,2,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,5,-1.32828,0.476348,0.348943,0.635892,0.517797,0.33792,0.388117,0.5,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.91093,0,0.456995,0.286461,0.242854,0.809491,0.710933,1,2,2,2,2,2,2,2,0,2,0,2,2,2,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,5,-1.05308,0.597404,0.456995,0.585213,0.584415,0.428474,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,6,-2.3436,0.796106,0.762567,0.390173,0.300104,0.809491,0.825752,1,0,0,1,2,2,2,0,0,1,1,1,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,5,1.02119,0.500507,0.501355,0.635892,0.635594,0.503573,0.308011,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.13606,0.376883,0.762567,0.541542,0.73538,0.33792,0.465658,1,0,0,0,2,2,2,0,0,2,0,0,2,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4,5,1.13281,0.646992,0.43569,0.367654,0.222643,0.809491,1,0.5,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,4,-0.05188,0.250544,0,0.390173,0.584415,0.503573,0.132468,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,4,-1.1943,0.432804,0.6246,0.541542,0.49904,0.33792,0.465658,1,1,0,1,2,2,2,0,0,2,1,1,1,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5,7,-0.34799,0.355252,0.413998,0.43459,0.441431,0.565343,0.619957,1,0,1,0,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,8,-0.79151,0.454133,0.577652,0.541542,0.710993,0.428474,0.308011,1,1,1,0,2,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,-0.46725,0.824839,0.553046,0.518959,0.609443,0.809491,0.825752,1,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,1,-1.43907,0.500507,0.258003,0.56329,0.584415,0.33792,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,4,0.73545,0.289795,0.372052,0.456454,0.423875,0.33792,0.619957,1,0,0,0,0,2,2,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1,6,-0.14882,0.696415,0.47869,0.20002,0.560031,0.428474,0.619957,1,0,0,0,2,2,2,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
5,7,0.41667,0.597404,0.602341,0.70933,0.479394,0.629735,0.388117,0.5,1,0,1,2,1,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,7,-0.14882,0.432804,0.673143,0.41249,0.387201,0.705068,0.710933,1,1,2,1,2,2,2,0,0,1,0,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,7,0.13606,0.355252,0.702175,0.222034,0.609443,0.428474,0.388117,1,1,0,1,2,2,2,0,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,7,-0.46725,0.412116,0.258003,0.56329,0.423875,0.33792,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,5,0.31287,0.432804,0.413998,0.635892,0.479394,0.503573,0.465658,1,2,1,0,2,2,2,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,4,0.82562,0.432804,0.602341,0.56329,0.35358,0.33792,0.619957,0,0,0,0,2,2,2,0,0,0,2,0,1,0,2,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,7,0.41667,0.670141,0.348943,0.855422,0.688508,0.215401,0.132468,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,5,2.127,0.289795,0.553046,0.456454,0.263158,0.705068,0.465658,1,1,1,2,2,1,2,0,0,1,0,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,0.41667,0.432804,0.702175,0.286461,0.479394,0.428474,0.710933,1,0,0,0,1,2,2,0,0,0,0,0,2,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,4,0.31287,0.622976,0.527023,0.367654,0.663677,0.565343,0.710933,1,1,0,0,2,2,2,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,2,-1.05308,0.670141,0.233946,0.43459,0.609443,0.428474,0.710933,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,7,0.52135,0.16238,0.602341,0.609827,0.537457,0.428474,1,1,1,1,2,2,1,2,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,7,0.04257,0.454133,0.47869,0.390173,0.441431,0.705068,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6,2,0.82562,0.376883,0.553046,0.477648,0.663677,0.428474,0.388117,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,-1.05308,0.696415,0.456995,0.477648,0.49904,0.629735,0.308011,1,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,-0.58016,0.525607,0.392939,0.660789,0.710993,0.565343,0.825752,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,4,-1.05308,0.500507,0.141704,0.56329,0.49904,0.705068,0.539559,1,1,1,2,2,2,2,1,1,1,0,2,2,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,0.62967,0.622976,0.702175,0.43459,0.242854,0.705068,0.710933,1,0,0,0,2,2,2,0,0,1,0,1,2,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3,8,-0.79151,0.525607,0.501355,0.585213,0.560031,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.46725,0.432804,0.702175,0.518959,0.300104,0.428474,0.710933,1,0,1,0,2,1,2,1,0,1,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3,8,-0.79151,0.696415,0.553046,0.344801,0.663677,0.428474,0.825752,1,1,0,0,2,2,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.92104,0.722089,0.798385,0.497505,0.423875,0.809491,1,1,1,1,1,2,2,2,1,0,2,1,0,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,9,1.60383,0.696415,0.6246,0.541542,0.387201,0.565343,0.224398,1,1,1,1,2,1,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,7,-0.14882,0.549172,0.6246,0.635892,0.49904,0.705068,0.710933,1,2,0,1,2,2,2,1,0,1,0,1,2,2,0,2,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,6,-0.34799,0.500507,0.647268,0.541542,0.517797,0.428474,0.710933,1,1,0,1,2,2,2,2,2,1,1,0,1,2,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4,4,0.22393,0.597404,0.527023,0.43459,0.441431,0.809491,0.825752,1,0,0,0,2,2,2,2,1,1,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,7,-0.67825,0.622976,0.702175,0.762481,0.537457,0.428474,0.465658,1,1,0,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,7,-0.58016,0.622976,0.602341,0.585213,0.688508,0.33792,0.710933,1,1,1,0,2,2,2,1,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.05188,0.796106,0.577652,0.477648,0.423875,0.565343,0.619957,1,1,1,0,2,2,2,1,0,2,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,5,1.02119,0.412116,0.17217,0.609827,0.280854,0.629735,0.539559,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,9,0.52135,0.333217,0.456995,0.762481,0.560031,0.215401,0.619957,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,1,-0.67825,0.476348,0.47869,0.732522,0.460156,0.33792,0.619957,0.5,1,0,0,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3,8,0.91093,0.412116,0.577652,0.41249,0.460156,0.565343,0.465658,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,-0.92104,0.311882,0.501355,0.390173,0.517797,0.428474,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,6,-0.79151,0.824839,0.673143,0.56329,0.405822,0.809491,1,1,1,0,1,2,1,2,1,1,1,1,1,2,1,1,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,4,0.22393,0.549172,0.553046,0.367654,0.460156,0.33792,0.539559,1,1,0,0,2,2,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,6,0.04257,0.454133,0.501355,0.20002,0.204843,0.705068,0.825752,1,0,0,0,2,2,2,0,0,0,0,0,2,2,0,2,2,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2,8,-0.34799,0.670141,0.602341,0.133655,0.479394,0.629735,0.825752,1,1,0,2,2,2,2,2,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,6,1.49158,0.412116,0.702175,0.660789,0.387201,0.809491,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,8,0.31287,0.597404,0.43569,0.518959,0.479394,0.503573,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,7,0.62967,0.722089,0.6246,0.518959,0.635594,0.503573,1,1,2,0,2,2,2,1,2,0,1,0,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,1,0.22393,0.355252,0.299519,0.390173,0.460156,0.428474,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,6,-0.24649,0.696415,0.553046,0.585213,0.663677,0.503573,0.539559,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,1.37297,0.500507,0.527023,0.609827,0.460156,0.503573,0.465658,1,0,0,2,2,2,2,0,0,2,0,0,1,2,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,8,1.02119,0.646992,0.372052,0.41249,0.479394,0.215401,0.224398,1,0,1,0,2,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.58016,0.289795,0.233946,0.306185,0.560031,0.215401,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,-0.46725,0.670141,0.6246,0.41249,0.335773,0.565343,0.825752,1,1,0,0,2,2,2,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2,2,0.73545,0.549172,0.348943,0.56329,0.441431,0.33792,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,1.02119,0.393845,0.673143,0.244253,0.441431,0.503573,0.619957,1,0,1,1,2,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.14882,0.549172,0.73099,0.43459,0.370263,0.565343,0.825752,1,1,1,0,2,2,2,1,0,2,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,7,0.62967,0.500507,0.553046,0.585213,0.517797,0.428474,0.539559,1,2,1,0,2,2,2,1,0,2,0,2,2,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,0.13606,0.230828,0.456995,0.541542,0.441431,0.33792,0.388117,0.5,0,0,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3,9,0.04257,0.500507,0.323599,0.497505,0.537457,0.215401,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.46725,0.572721,0.73099,0.635892,0.73538,0.215401,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,-1.1943,0.355252,0.413998,0.456454,0.441431,0.428474,0.388117,1,0,0,0,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2,7,0.62967,0.476348,0.553046,0.497505,0.335773,0.503573,0.825752,1,1,1,1,2,1,2,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,5,0.62967,0.500507,0.527023,0.477648,0.584415,0.503573,0.388117,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,8,-1.32828,0.696415,0.577652,0.56329,0.584415,0.428474,0.619957,1,1,1,0,2,2,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,7,-0.58016,0.765875,0.673143,0.497505,0.460156,0.705068,0.710933,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,-0.67825,0.500507,0.456995,0.367654,0.537457,0.565343,1,1,1,2,0,2,2,2,1,0,1,0,0,2,1,0,1,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,8,0.41667,0.432804,0.553046,0.56329,0.73538,0.215401,0.465658,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,4,-1.86962,0.572721,0.348943,0.497505,0.560031,0.33792,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3,9,0.73545,0.250544,0.456995,0.456454,0.688508,0.428474,0.465658,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.91093,0.525607,0.6246,0.41249,0.318476,0.503573,0.825752,1,1,1,1,1,2,2,1,0,1,0,1,1,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,4,0.22393,0.500507,0.602341,0.367654,0.222643,0.503573,0.825752,1,0,0,0,2,2,2,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
4,7,-0.67825,0.622976,0.299519,0.635892,0.537457,0.565343,0.619957,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4,8,0.82562,0.454133,0.577652,0.609827,0.73538,0.565343,0.619957,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,7,0.04257,0.525607,0.762567,0.660789,0.405822,0.565343,0.388117,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,7,-1.69163,0.454133,0.702175,0.732522,0.49904,0.33792,0.539559,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,8,-0.79151,0.597404,0.392939,0.344801,0.537457,0.33792,0.465658,1,1,1,1,2,1,2,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,5,0.04257,0.500507,0.372052,0.43459,0.635594,0.565343,0.388117,0.5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
4,4,1.02119,0.289795,0.602341,0.635892,0.300104,0.629735,0.619957,1,1,0,1,2,2,2,0,0,1,0,1,1,0,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5,2,0.31287,0.454133,0.413998,0.266061,0.560031,0.428474,0.224398,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2,8,1.37297,0.549172,0.501355,0.497505,0.560031,0.33792,0.308011,0.5,0,0,0,2,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,6,1.60383,0.311882,0.501355,0.367654,0.405822,0.33792,0.465658,1,2,0,2,2,2,2,0,0,2,0,0,2,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4,6,-0.46725,0.432804,0.527023,0.518959,0.441431,0.809491,0.308011,0.5,2,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
5,8,-0.05188,0.525607,0.647268,0.497505,0.370263,0.33792,0.308011,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,6,1.98437,0.355252,0.527023,0.325057,0.318476,0.33792,0.224398,1,0,0,0,2,2,2,2,0,2,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,6,1.72012,0.549172,0.348943,0.43459,0.150272,1,0.465658,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,4,-1.43907,0.412116,0.278311,0.266061,0.688508,0.33792,0.539559,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,2,1.23461,0.333217,0.47869,0.477648,0.405822,0.705068,0.710933,1,0,1,0,2,2,2,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
